5/04/2017 N Entrega_Sucursal LOBO BONICE null GUADALUPE_VARGAS Administrador null null MARLBORO 26 ECONOMICO 0 PIPA_CHICA 0 PIPA_GRANDE 2 PIPA_REFORZADA 0 BIC 5 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 2 
5/04/2017 D Entrega_Sucursal DANIEL VIP null LUIS_G._(RAMBITO) Administrador null null MARLBORO 1 ECONOMICO 1 PIPA_CHICA 0 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 0 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 N Entrega_Sucursal LOBO VIP null LUIS_G._(RAMBITO) Administrador null null MARLBORO 0 ECONOMICO 1 PIPA_CHICA 0 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 2 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 2 
5/04/2017 D Entrega_Sucursal DANIEL CD._HERMANOS null JESUS_GAXIOLA_ Administrador null null MARLBORO 40 ECONOMICO 20 PIPA_CHICA 2 PIPA_GRANDE 3 PIPA_REFORZADA 0 BIC 0 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 D Entrega_Sucursal DANIEL 21_DE_MARZO null JOSE_OSCAR_ Administrador null null MARLBORO 20 ECONOMICO 0 PIPA_CHICA 3 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 0 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 N Entrega_Sucursal LOBO 21_DE_MARZO null JESSY Administrador null null MARLBORO 40 ECONOMICO 0 PIPA_CHICA 0 PIPA_GRANDE 3 PIPA_REFORZADA 0 BIC 4 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 D Entrega_Sucursal DANIEL CNOP null WILFREDO_ Administrador null null MARLBORO 1 ECONOMICO 0 PIPA_CHICA 0 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 4 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 N Entrega_Sucursal LOBO CNOP null JESUS_(JESSY) Administrador null null MARLBORO 20 ECONOMICO 20 PIPA_CHICA 0 PIPA_GRANDE 1 PIPA_REFORZADA 0 BIC 0 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 N Entrega_Sucursal LOBO PATRIOTISMO null CHRISTIAN_COTA Administrador null null MARLBORO 40 ECONOMICO 0 PIPA_CHICA 0 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 4 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 2 HORNET_NATURAL 0 BLUNT 0 
5/04/2017 N Entrega_Sucursal LOBO PROGRESO null JAVIER_MORA Administrador null null MARLBORO 1 ECONOMICO 0 PIPA_CHICA 0 PIPA_GRANDE 0 PIPA_REFORZADA 0 BIC 2 ZIG_ZAG 0 ZIG_ZAG_ROJO 0 ZIG_ZAG_VERDE 0 HORNET_SABOR 0 HORNET_NATURAL 0 BLUNT 0 
